pecha_id,batch,layer,ann_id,start_orig,end_orig,start,end,start_delta,end_delta,unsnapped_reason,start_is_clean_after,end_is_clean_after,overlap_action,dropped
I058DD999,new,Citation.yml,53bd2d485e2f4f4987661896cca8db6d,61759,61792,61759,61792,0,0,,True,True,,False
I058DD999,new,Citation.yml,6cadc7a43ec14ff8abbd1094358472d1,61794,61829,61794,61829,0,0,,True,True,,False
I058DD999,new,Citation.yml,9146371fbf094419969d929cc635a9f0,61831,61864,61831,61864,0,0,,True,True,,False
I058DD999,new,Citation.yml,711242ce6070437484b08c9ea409ea8f,61866,61903,61866,61903,0,0,,True,True,,False
I058DD999,new,Citation.yml,2b740196285948109f7c87399db786f1,61905,61945,61905,61945,0,0,,True,True,,False
I058DD999,new,Citation.yml,c1e66f743c4d4e0fa684f567e632cb70,62879,62918,62879,62918,0,0,,True,True,,False
I058DD999,new,Citation.yml,3204428a90ef4c349e66f3069384ae6c,62920,62962,62920,62962,0,0,,True,True,,False
I058DD999,new,Citation.yml,ac07f256e5504d24a8a89adbfb727ab6,62965,63003,62965,63003,0,0,,True,True,,False
I058DD999,new,Citation.yml,e6c605f75e384ddaa698f5d373ea5f9d,63005,63046,63005,63046,0,0,,True,True,,False
I058DD999,new,Citation.yml,871ffa039ac647b08327f1cb5b002cdd,64812,64841,64812,64841,0,0,,True,True,,False
I058DD999,new,Citation.yml,3db1564fb02940d3b6def0ebd68c5cf8,64843,64877,64843,64878,0,1,,True,True,,False
I058DD999,new,Citation.yml,b3e6b2a6c7fb4233818279d0a13ca089,65157,65189,65157,65189,0,0,,True,True,,False
I058DD999,new,Citation.yml,f74b81f3f498471c9706c07458e2077d,65191,65218,65191,65218,0,0,,True,True,,False
I058DD999,new,Citation.yml,e5535f210b5b442db72a10fc0f7d2fb9,65220,65248,65220,65249,0,1,,True,True,,False
I058DD999,new,Citation.yml,828bf0a0340743979476519fac34daae,65590,65619,65590,65619,0,0,,True,True,,False
I058DD999,new,Citation.yml,1d1d42e0d82d4c03b002ded446e3ab65,65621,65649,65621,65649,0,0,,True,True,,False
I058DD999,new,Citation.yml,1aa55c95a30e4b2b958b589803e4d2d7,65651,65683,65651,65683,0,0,,True,True,,False
I058DD999,new,Citation.yml,c0b27177fadb40e284e5918fbe61cd83,65685,65716,65685,65716,0,0,,True,True,,False
I058DD999,new,Citation.yml,9dc6fab961974f8898538798f1039ace,65718,65748,65718,65748,0,0,,True,True,,False
I058DD999,new,Citation.yml,e34c08036e66490bb4e010171ab6f42a,65750,65784,65750,65784,0,0,,True,True,,False
I058DD999,new,Citation.yml,fbee09ee2bb94bf8b82d0c9123ca4501,65786,65810,65786,65810,0,0,,True,True,,False
I058DD999,new,Citation.yml,4f773eca20b3421daa181516b8b4f79e,65812,65838,65812,65838,0,0,,True,True,,False
I058DD999,new,Citation.yml,f35d8eff3b2f421f836bb4d05c530654,65840,65869,65840,65869,0,0,,True,True,,False
I058DD999,new,Citation.yml,15938ddc3572468bac5187620de7a236,65871,65904,65871,65905,0,1,,True,True,,False
I058DD999,new,Citation.yml,d4fbed17a97344c2b55b1e7cccbb5c11,66799,66833,66799,66833,0,0,,True,True,,False
I058DD999,new,Citation.yml,ff302d4948324b29b60cc20f5517fa18,66835,66865,66835,66865,0,0,,True,True,,False
I058DD999,new,Citation.yml,34851a827c3b47b2a3585daaf5e47ba8,66867,66895,66867,66895,0,0,,True,True,,False
I058DD999,new,Citation.yml,0510f90ee52144b3952d43b6e8060286,66897,66923,66897,66923,0,0,,True,True,,False
I058DD999,new,Citation.yml,43302521e9224043908e6b8042d6e585,66925,66954,66925,66954,0,0,,True,True,,False
I058DD999,new,Citation.yml,74a1d05ab31d4126b2d754f79afa2496,66956,66987,66956,66987,0,0,,True,True,,False
I058DD999,new,Citation.yml,f1bfb8fa7e6843ed898a9ef806047766,66990,67020,66990,67020,0,0,,True,True,,False
I058DD999,new,Citation.yml,8dfe9f2c1f044514af0abc521e394948,67022,67048,67022,67048,0,0,,True,True,,False
I058DD999,new,Citation.yml,903159f07b2f450e839c8cddae7fe782,67050,67081,67050,67081,0,0,,True,True,,False
I058DD999,new,Citation.yml,ced940fc564c4b5aa454d3c679dc6bb8,67083,67114,67083,67114,0,0,,True,True,,False
I058DD999,new,Citation.yml,9d738c55279a40d1bbdbd08eec190a97,67116,67148,67116,67148,0,0,,True,True,,False
I058DD999,new,Citation.yml,bda5c3d0b00647a4b75a0b5e88244269,67150,67174,67150,67174,0,0,,True,True,,False
I058DD999,new,Citation.yml,00446146b85c4cdaa06f0504e3659d5a,67176,67206,67176,67206,0,0,,True,True,,False
I058DD999,new,Citation.yml,70936af823794851881678fdd7ce650c,67208,67243,67208,67243,0,0,,True,True,,False
I058DD999,new,Citation.yml,4ef7792036f14b078e85b1eb92784038,68921,68949,68921,68949,0,0,,True,True,,False
I058DD999,new,Citation.yml,67e5c7f623f646f6b5f843bd4124de1f,68951,68981,68951,68981,0,0,,True,True,,False
I058DD999,new,Citation.yml,c15514ff5086415e999ef5ebdadc1d27,68983,69012,68983,69012,0,0,,True,True,,False
I058DD999,new,Citation.yml,f48a9a46f7dc41d0b486feb735c31dff,69014,69040,69014,69040,0,0,,True,True,,False
I058DD999,new,Citation.yml,7e353fc57b794bdfaec50cfeadbe1e7e,69042,69077,69042,69077,0,0,,True,True,,False
I058DD999,new,Citation.yml,7d35ac42e9a84581b4743b74d134346f,69079,69107,69079,69107,0,0,,True,True,,False
I058DD999,new,Citation.yml,d05e8bbb4a2e4db58728a2bd2819488b,69109,69141,69109,69141,0,0,,True,True,,False
I058DD999,new,Citation.yml,5cc98b0d6b52478cab2b5d9e354ddcd7,69143,69174,69143,69174,0,0,,True,True,,False
I058DD999,new,Citation.yml,ee2bcec5f8e74697921b0722f4735b78,69176,69201,69176,69201,0,0,,True,True,,False
I058DD999,new,Citation.yml,2d0dcf517f9b4404a2bf2aad3b08d6a6,69203,69234,69203,69234,0,0,,True,True,,False
I058DD999,new,Citation.yml,3b7ea23cbbcd42c79271a73ede29f6dc,69236,69268,69236,69268,0,0,,True,True,,False
I058DD999,new,Citation.yml,3435b560d6b041de83d194a93799e981,69270,69303,69270,69303,0,0,,True,True,,False
I058DD999,new,Citation.yml,534596811b91457bb273701d10c35a8f,69305,69332,69305,69332,0,0,,True,True,,False
I058DD999,new,Citation.yml,b7a379ccd65d4cb5bfc9b61b9732eff5,69334,69365,69334,69365,0,0,,True,True,,False
I058DD999,new,Citation.yml,d5ab9e50541f48ca889a03e9fdeeee06,69367,69403,69367,69403,0,0,,True,True,,False
I058DD999,new,Citation.yml,6d45a550dcf64a389b591bd7405d9e4f,71443,71469,71443,71469,0,0,,True,True,,False
I058DD999,new,Citation.yml,7547fe1328364d6a831423cd404b62cf,71471,71503,71471,71503,0,0,,True,True,,False
I058DD999,new,Citation.yml,559bd761130143da9a0dce0b3413a8e7,71505,71534,71505,71534,0,0,,True,True,,False
I058DD999,new,Citation.yml,32dffa6469794fc4a9e5002876043b49,71536,71575,71536,71575,0,0,,True,True,,False
I058DD999,new,Citation.yml,b6d8ee0e09eb4d12a550f5d3b6835856,71577,71609,71577,71609,0,0,,True,True,,False
I058DD999,new,Citation.yml,5c7bf6912adf4fb3aac83fb6f24e9b9c,71611,71642,71611,71642,0,0,,True,True,,False
I058DD999,new,Citation.yml,b59132bca13d4ae18ff682cb1c1a0826,71644,71677,71644,71677,0,0,,True,True,,False
I058DD999,new,Citation.yml,b214652f29d44f8c9167a9d978d34c73,71679,71705,71679,71705,0,0,,True,True,,False
I058DD999,new,Citation.yml,2d963b6687dc4d349f72899bdaa73d89,71707,71732,71707,71732,0,0,,True,True,,False
I058DD999,new,Citation.yml,738830fe0c6540b0898a76387177752a,71734,71761,71734,71761,0,0,,True,True,,False
I058DD999,new,Citation.yml,518f1ca100d346ec90a35722b60b17ff,71763,71790,71763,71790,0,0,,True,True,,False
I058DD999,new,Citation.yml,6f747637a3b041209119ef8d8cd59c28,71792,71825,71792,71826,0,1,,True,True,,False
I058DD999,new,Citation.yml,925129bf2a4e445c932e8380ff644b41,97506,97545,97506,97545,0,0,,True,True,,False
I058DD999,new,Citation.yml,fd01cf9a118945428acc5772f22cfd2c,97547,97583,97547,97583,0,0,,True,True,,False
I058DD999,new,Citation.yml,787678c18a244a7dae526710c18577f9,97585,97621,97585,97621,0,0,,True,True,,False
I058DD999,new,Citation.yml,2f954243ba9641118f1543c3a7592064,97623,97661,97623,97661,0,0,,True,True,,False
I058DD999,new,Citation.yml,929335cb42434162ad2024474e4f0a1f,97663,97704,97663,97704,0,0,,True,True,,False
I058DD999,new,Citation.yml,710a04c0c4ea4b319e39c73f602020f7,97706,97745,97706,97745,0,0,,True,True,,False
I058DD999,new,Citation.yml,cb56528d19e44b1d8f765b7ed1625ca7,97747,97782,97747,97782,0,0,,True,True,,False
I058DD999,new,Citation.yml,9701d2c40e2440f3b4c1588381a886f5,97784,97819,97784,97819,0,0,,True,True,,False
I058DD999,new,Citation.yml,5dc08a37fc9a428182d43fc8d5fa22e9,97821,97856,97821,97856,0,0,,True,True,,False
I058DD999,new,Citation.yml,cfabd7b625164bf0bdcd667f9579946f,97858,97896,97858,97896,0,0,,True,True,,False
I058DD999,new,Citation.yml,7dd36d5c76e34c4098c2250be89c44b6,97898,97935,97898,97935,0,0,,True,True,,False
I058DD999,new,Citation.yml,b3357cb76a974f32b36eba3aad485041,97937,97976,97937,97976,0,0,,True,True,,False
I058DD999,new,Citation.yml,e6b0ad02cb05499bb6cfa54e5ac7de20,103391,103414,103391,103416,0,2,,True,True,,False
I058DD999,new,Citation.yml,86aafed4e9cd450a963297aa4410503a,103417,103463,103417,103463,0,0,,True,True,,False
I058DD999,new,Citation.yml,ec1af49b6e3544f48ecfb8e1a836d639,103465,103512,103465,103512,0,0,,True,True,,False
I058DD999,new,Citation.yml,30e0d27afa7346818c8c5506dd5a81ba,103514,103556,103514,103556,0,0,,True,True,,False
I058DD999,new,Citation.yml,09e08c7d88f8432ca7d82a8fd66b19f3,103558,103606,103558,103606,0,0,,True,True,,False
I058DD999,new,Citation.yml,cd1a88be85234ab39bf858bb07f1ce64,103608,103670,103608,103670,0,0,,True,True,,False
I058DD999,new,Citation.yml,f1c0c4765d7342e58eca8869f60450a0,103672,103731,103672,103731,0,0,,True,True,,False
I058DD999,new,Citation.yml,b5c1a5ecfaa64cbfafe50d6fe2e5d382,103733,103798,103733,103798,0,0,,True,True,,False
I058DD999,new,Citation.yml,ead1b558da884e2bb5fae862193573fc,103800,103861,103800,103861,0,0,,True,True,,False
I058DD999,new,Citation.yml,70dad8fc1275480686ff7012f087301f,104031,104059,104031,104059,0,0,,True,True,,False
I058DD999,new,Citation.yml,c83267737b9b48138856db49d4d73a3d,104061,104100,104061,104100,0,0,,True,True,,False
I058DD999,new,Citation.yml,d3f16ba0cb83481a8ddd298df207f8c2,104102,104140,104102,104140,0,0,,True,True,,False
I058DD999,new,Citation.yml,71211935e6de42cebfac91590ece074b,104142,104186,104142,104186,0,0,,True,True,,False
I058DD999,new,Citation.yml,3f36ec7395b84ba99926c46d84c9c69e,104188,104227,104188,104227,0,0,,True,True,,False
I058DD999,new,Citation.yml,760a85205ff44b02819ede5cc2c32ffa,104229,104268,104229,104268,0,0,,True,True,,False
I058DD999,new,Citation.yml,d4b5f9046de941809d6fb13e29dab6ac,104608,104637,104608,104637,0,0,,True,True,,False
I058DD999,new,Citation.yml,f8b6e6ba0d984d129a87ad55900696f7,104639,104666,104639,104666,0,0,,True,True,,False
I058DD999,new,Citation.yml,c78d802318bb4ea0b823a5c5e7f27e83,104668,104696,104668,104696,0,0,,True,True,,False
I058DD999,new,Citation.yml,916b27b0a53a4ad48ce5f2cd8dd94fa6,104698,104728,104698,104728,0,0,,True,True,,False
I058DD999,new,Citation.yml,b83a9cbe913f4068b59eea60d9f88a4e,106284,106316,106284,106316,0,0,,True,True,,False
I058DD999,new,Citation.yml,7ad14a6c56f54f7090ba193c246f06c8,106318,106347,106318,106347,0,0,,True,True,,False
I058DD999,new,Citation.yml,7801725af3604e119f11d6827c514572,106349,106380,106349,106381,0,1,,True,True,,False
I058DD999,new,Citation.yml,c8128c7a15ba443893d4bdc81eca18f1,106382,106413,106382,106413,0,0,,True,True,,False
I058DD999,new,Citation.yml,b07bd006ced94114933854c63904c84c,106415,106447,106415,106447,0,0,,True,True,,False
I058DD999,new,Citation.yml,cfc83d0d7abc4c41ad25adc9c10554c3,106449,106477,106449,106477,0,0,,True,True,,False
I058DD999,new,Citation.yml,47a8db3e9d87466997438629f7f0b0ec,106479,106508,106479,106508,0,0,,True,True,,False
I058DD999,new,Citation.yml,1e68dca05e384255bb9c6c64d70011be,106510,106535,106510,106535,0,0,,True,True,,False
I058DD999,new,Citation.yml,8f2baa1586164c44a19e1f16b67d713f,106537,106564,106537,106564,0,0,,True,True,,False
I058DD999,new,Citation.yml,9c7f5fddbaa2484980af4f9002a2dfbf,106566,106592,106566,106592,0,0,,True,True,,False
I058DD999,new,Citation.yml,e379db436d0747819ce38448043f8256,106594,106621,106594,106621,0,0,,True,True,,False
I058DD999,new,Citation.yml,6e2b397f4e7b4a8d8061de87e68501d0,106623,106654,106623,106654,0,0,,True,True,,False
I058DD999,new,Citation.yml,13d0848230e94f5896a7c77f8bc6d0b3,107358,107388,107358,107388,0,0,,True,True,,False
I058DD999,new,Citation.yml,d41587f0a87f4e758db06c1b100d2277,107390,107434,107390,107434,0,0,,True,True,,False
I058DD999,new,Citation.yml,e08fcc72cf5749808357b4e9ad9329b5,107436,107473,107436,107473,0,0,,True,True,,False
I058DD999,new,Citation.yml,68a5f3dd11344b9cbb1aa0c92de8e3df,107475,107508,107475,107508,0,0,,True,True,,False
I058DD999,new,Citation.yml,964e17e88fbe439ca3b9fc93196cb1d0,107510,107548,107510,107548,0,0,,True,True,,False
I058DD999,new,Citation.yml,583f5201ef024e42ba37bf4b12221c66,107550,107588,107550,107588,0,0,,True,True,,False
I058DD999,new,Citation.yml,0c60962752b043caa466b18f00582114,107590,107625,107590,107625,0,0,,True,True,,False
I058DD999,new,Citation.yml,251a51a809bc426ab8bd840fb74bd48c,107627,107661,107627,107661,0,0,,True,True,,False
I058DD999,new,Citation.yml,c63ad5aae2f146d3b544612cc5973d53,109586,109627,109586,109627,0,0,,True,True,,False
I058DD999,new,Citation.yml,903778ac4360419ca75d71e3fcc313ee,109629,109665,109629,109665,0,0,,True,True,,False
I058DD999,new,Citation.yml,c86ec72353bf47c48746bfa4974147e6,109667,109708,109667,109708,0,0,,True,True,,False
I058DD999,new,Citation.yml,8362f8505f434c32887fbbb6171c099c,109710,109756,109710,109756,0,0,,True,True,,False
I058DD999,new,Citation.yml,bcf04f4595d348d1b7dc8d61528d62ac,112758,112785,112758,112785,0,0,,True,True,,False
I058DD999,new,Citation.yml,3848e3337d714bd48c6cac2297d53b26,112787,112816,112787,112816,0,0,,True,True,,False
I058DD999,new,Citation.yml,7e7b763016a8485299d9303dedebbb89,112818,112845,112818,112845,0,0,,True,True,,False
I058DD999,new,Citation.yml,230c87b5c03a445f869946ebb01981c6,112847,112878,112847,112878,0,0,,True,True,,False
I058DD999,new,Citation.yml,74de72bb99fe42b893d41c7316afe43d,112880,112908,112880,112908,0,0,,True,True,,False
I058DD999,new,Citation.yml,5d3babc2fd4247cead43436f17c2967a,112910,112936,112910,112936,0,0,,True,True,,False
I058DD999,new,Citation.yml,3cc4820acee04ee1b10ed66a56b9eb42,112938,112964,112938,112965,0,1,,True,True,,False
I058DD999,new,Citation.yml,0a442e3283624a6bb230a2c6a1bb8bbe,112967,112994,112967,112994,0,0,,True,True,,False
I058DD999,new,Citation.yml,219613a3964747139fd5f964f3576f20,113006,113032,113006,113032,0,0,,True,True,,False
I058DD999,new,Citation.yml,559d1c87483f4d67b8b8d5d9bdad5493,113034,113062,113034,113062,0,0,,True,True,,False
I058DD999,new,Citation.yml,20dad2d69653400192512aacd94a8c0b,113064,113092,113064,113092,0,0,,True,True,,False
I058DD999,new,Citation.yml,c59fd1b4b1e942f1b0411fe6ea875029,113094,113120,113094,113120,0,0,,True,True,,False
I058DD999,new,Citation.yml,667312b4c55a41959fecca9c411a0c5c,113122,113149,113122,113149,0,0,,True,True,,False
I058DD999,new,Citation.yml,0e7fbb752a78449580a04adfb5612da7,113151,113180,113151,113180,0,0,,True,True,,False
I058DD999,new,Citation.yml,73f671a8de1645f18a32c36e21b8524a,113182,113212,113182,113212,0,0,,True,True,,False
I058DD999,new,Citation.yml,37d71439226b407bacc35b82afa30cfa,113214,113240,113214,113241,0,1,,True,True,,False
I058DD999,new,Citation.yml,d3d5628cecba44f5bf60beabe8c4df6a,115196,115222,115196,115222,0,0,,True,True,,False
I058DD999,new,Citation.yml,ea831f7a820a469088a905c8f400681c,115224,115249,115224,115249,0,0,,True,True,,False
I058DD999,new,Citation.yml,5bcd8a009c7c4872ac27ccb232bbe6b6,115251,115277,115251,115277,0,0,,True,True,,False
I058DD999,new,Citation.yml,42803c5969be42bcab40c7065dd66b82,115279,115303,115279,115303,0,0,,True,True,,False
I058DD999,new,Citation.yml,858a39710bd445288bf703ad8f955957,115305,115334,115305,115334,0,0,,True,True,,False
I058DD999,new,Citation.yml,7f23cc5a5ed1415d8ec40c6264914825,116562,116592,116562,116592,0,0,,True,True,,False
I058DD999,new,Citation.yml,dbcf0ef4f4364db48e1d79c28e044257,116594,116621,116594,116621,0,0,,True,True,,False
I058DD999,new,Citation.yml,dce22365ccc24f4d86169ea8d4829f79,116623,116656,116623,116656,0,0,,True,True,,False
I058DD999,new,Citation.yml,3168b204873f4e2597fbc7d648cc8830,116658,116686,116658,116686,0,0,,True,True,,False
I058DD999,new,Citation.yml,ffccf8a3219243e192795c734694dc61,121724,121753,121724,121754,0,1,,True,True,,False
I058DD999,new,Citation.yml,9d3e29b42fc24fe2af6441afefcb1afa,121756,121791,121756,121791,0,0,,True,True,,False
I058DD999,new,Citation.yml,8b87f291db6d4de1b0c2de1c05599b0b,121793,121830,121793,121830,0,0,,True,True,,False
I058DD999,new,Citation.yml,517301875eae450eb10d9c4a16aac317,121832,121868,121832,121868,0,0,,True,True,,False
I058DD999,new,Citation.yml,fd0cebaff05b453889cf0114467e29d5,121870,121908,121870,121908,0,0,,True,True,,False
I058DD999,new,Citation.yml,21f106cc0def4bc4951317929b1d8417,122377,122398,122377,122398,0,0,,True,True,,False
I058DD999,new,Citation.yml,14be5520c2674b979bd1aa720fd01338,122400,122424,122400,122424,0,0,,True,True,,False
I058DD999,new,Citation.yml,1b7268319ff148b5b8d62eb45dc51c93,122426,122450,122426,122450,0,0,,True,True,,False
I058DD999,new,Citation.yml,b4150ca4a19d4239a01193059d1aa249,122452,122475,122452,122476,0,1,,True,True,,False
I058DD999,new,Citation.yml,2f60fae07cbf434a8fc0b4a266443026,122765,122805,122765,122805,0,0,,True,True,,False
I058DD999,new,Citation.yml,3201d92414ef40ebbc13d4661653b139,122807,122844,122807,122844,0,0,,True,True,,False
I058DD999,new,Citation.yml,bf2022416ac742c0b86d7d93f969a50d,123283,123314,123283,123314,0,0,,True,True,,False
I058DD999,new,Citation.yml,e63fd34c7f854b5ea8d3fb9c14ac0cd5,123316,123350,123316,123350,0,0,,True,True,,False
I058DD999,new,Citation.yml,f17206d302ee444b8d9e9c350eb60d63,123352,123394,123352,123394,0,0,,True,True,,False
I058DD999,new,Citation.yml,c4d0260a18ef47438d72f9a63236b411,125708,125753,125708,125753,0,0,,True,True,,False
I058DD999,new,Citation.yml,eb95b72e66ea402381eea9aeccc0c6ee,125755,125792,125755,125792,0,0,,True,True,,False
I058DD999,new,Citation.yml,eef7bf8e7e3b473ea33b3f048e3a7c9b,125794,125835,125794,125835,0,0,,True,True,,False
I058DD999,new,Citation.yml,7611f5dd90114033a4d2455ee54eb683,125837,125871,125837,125871,0,0,,True,True,,False
I058DD999,new,Citation.yml,35a606cc4cfe4f41a5f418754c847954,125873,125914,125873,125914,0,0,,True,True,,False
I058DD999,new,Citation.yml,1d2eb2408f6d451c9cbe30b8d268f557,125916,125949,125916,125949,0,0,,True,True,,False
I058DD999,new,Citation.yml,c0dd49477bdf430b9139cac98730383e,125951,125994,125951,125994,0,0,,True,True,,False
I058DD999,new,Citation.yml,fcd89b9526ac415fb5c57f129f13e205,125996,126029,125996,126029,0,0,,True,True,,False
I058DD999,new,Citation.yml,685362deb79f4371b7b51b2a62c83702,126031,126073,126031,126073,0,0,,True,True,,False
I058DD999,new,Citation.yml,ec42c365729c4f6caecba75a208e31d3,126075,126114,126075,126114,0,0,,True,True,,False
I058DD999,new,Citation.yml,ae83972bd293434c83fcebedcdec8ceb,126116,126151,126116,126151,0,0,,True,True,,False
I058DD999,new,Citation.yml,ca316fa93a024f58ad220bf769d91706,126153,126195,126153,126195,0,0,,True,True,,False
I058DD999,new,Citation.yml,871da71826c84015b575a49a67ecfc54,126961,126991,126961,126991,0,0,,True,True,,False
I058DD999,new,Citation.yml,6ccafc0652bd4c2391485705e3ea7e80,126993,127025,126993,127025,0,0,,True,True,,False
I058DD999,new,Citation.yml,80063fd92bf340c1b3aca4bba85f916b,127027,127059,127027,127059,0,0,,True,True,,False
I058DD999,new,Citation.yml,f55f39aa1ea145c68312a0d7f24c21b5,127061,127089,127061,127089,0,0,,True,True,,False
I058DD999,new,Citation.yml,858fdfcf01c04c65be922fc3c473111b,127091,127126,127091,127126,0,0,,True,True,,False
I058DD999,new,Citation.yml,519a82f658514997a86506e01847ab92,127128,127165,127128,127165,0,0,,True,True,,False
I058DD999,new,Citation.yml,f55ae5af72ed49f188f453b8786a87b9,127167,127203,127167,127203,0,0,,True,True,,False
I058DD999,new,Citation.yml,4fb9f26112524a2ba5a3dde8e5712f53,127205,127246,127205,127246,0,0,,True,True,,False
I058DD999,new,Citation.yml,674c105a23b04742bb46b5f4187d8c58,127248,127278,127248,127278,0,0,,True,True,,False
I058DD999,new,Citation.yml,727f1b11ef484acdb2afaf98b3f24e97,127280,127317,127280,127317,0,0,,True,True,,False
I058DD999,new,Citation.yml,fbc2dc4bd57b4445af42e1adbd150bdf,127319,127353,127319,127353,0,0,,True,True,,False
I058DD999,new,Citation.yml,fdb16b1f03c84992b391415a273400ec,127355,127390,127355,127390,0,0,,True,True,,False
I058DD999,new,Citation.yml,9343ad8f5b9e44bdaed2f95e973ae5bd,127392,127427,127392,127427,0,0,,True,True,,False
I058DD999,new,Citation.yml,0b9afc9878c445d69c3d81fefcd22c6b,127429,127464,127429,127464,0,0,,True,True,,False
I058DD999,new,Citation.yml,3b9d0447733f4cb18a1b8b92621ff0ac,127466,127497,127466,127497,0,0,,True,True,,False
I058DD999,new,Citation.yml,c073b52f98084c0b98d4a6ceea58a046,127499,127540,127499,127540,0,0,,True,True,,False
I058DD999,new,Citation.yml,f60c5e407329468597451bdb2ab708b2,127542,127580,127542,127580,0,0,,True,True,,False
I058DD999,new,Citation.yml,367437c943d04eb6a52ded685c9a7b69,127582,127614,127582,127614,0,0,,True,True,,False
I058DD999,new,Citation.yml,9f588eb7ba61428f949c9581c5139ff1,127616,127652,127616,127652,0,0,,True,True,,False
I058DD999,new,Citation.yml,90fd390de251436f9b30c9a92a3d98fe,127654,127694,127654,127694,0,0,,True,True,,False
I058DD999,new,Citation.yml,69d9a8a6583b449ba38338c426347b43,133348,133385,133348,133385,0,0,,True,True,,False
